,Date,User,Tweet
2164,2021-01-25 15:14:44+00:00,town_meari,"@daknews10 한국은 지난해 다짐한 '2050 탄소중립'을 향해 흔들림 없이 나아갈 것입니다. 

그래 정책하나가 30년씩 걸리는데~~ 민주당 30년 가즈아~~"
2165,2021-01-25 15:14:01+00:00,dongamedia,文대통령 “2050 탄소중립 흔들림 없이…세계와 성과 공유” https://t.co/G0UGBU9IQ2
2166,2021-01-25 10:14:18+00:00,GermanyinKorea,"1월 27일 온라인 국회토론회 “2050 탄소중립을 위한 새로운 정책과제 - 탈석탄과 그린수소""가 개최됩니다. 이번 웨비나는 기후변화라는 글로벌 문제에 함께 대응하는 과정 속에서 한국과 독일이 서로의 경험을 공유할 수 있는 자리가 될 것입니다. 프로그램 안내 및 등록: https://t.co/OHOpeqXNUR https://t.co/gFNQxprPrt"
2167,2021-01-25 06:04:34+00:00,YONGD77DRAGON,2050 탄소 중립 실현을 위한 탄소세 신설 방안 https://t.co/qjFXFzu6eZ - @YouTube
2168,2021-01-25 00:51:19+00:00,withmsit,[회복·포용·도약 대한민국 2021🇰🇷] 2050 #탄소중립 핵심기술 개발 청사진을 그리고 선도기술 확보 기반을 마련하겠습니다. 2021년 과기정통부 업무 내용 자세히 보기 ▶ https://t.co/PWfHV5z1WH #한국판뉴딜 #디지털뉴딜 https://t.co/B7WZRWaPkg
2169,2021-01-23 05:42:21+00:00,blue59019053,"기후변화 대응을 위한 노력에도 적극 동참하고 있다. 2019년 9월 제2차 P4G 정상회의 개최 선언, 2019년 11월 UN 푸른 하늘의 날 지정, 2020년 7월 그린뉴딜 정책 발표, 2020년 10월 2050년 탄소중립 선언 등 관련 행보를 쉬지 않고 이어가는 중이다."
2170,2021-01-23 03:49:29+00:00,nearlunchbox,이거 보니 탄소중립이 생각나는균 우리나라도 작년에 2050년까지 탄소중립을 달성한다고 발표를 햇엇는데 실상 공항 설치 같은 국가산업은 계속 추진되고 잇는 거 같아서 의아하긴 함 https://t.co/hvfuj0yHIk
2171,2021-01-22 08:29:38+00:00,OhmyNews_Korea,"""대전시 2050 탄소중립 비전 환영, 구체적 계획 세워야"" #대전시 #탄소중립 #넷제로 #기후위기대전행동 #2050탄소중립 https://t.co/BKF9B1aE42 장재완 기자"
2172,2021-01-21 13:20:36+00:00,khkim2744,"한정애 환경부 장관님

환경부 앞에 놓인 과제들
2050탄소중립, 물관리일원화,
 탈플라스틱, 폐기물관리 등 
어느 것 하나 쉬운 길은 없겠지만 
조명래 장관께서 다져놓으신 단단한 터 위에
누구보다 열정가득한 환경부 가족들과 함께 
하나 하나 풀어가고 만들어가겠습니다.
두렵기도 합니다. https://t.co/zNfqlF3n3O"
2173,2021-01-21 08:09:40+00:00,OhmyNews_Korea,대전시 '2050년 순탄소배출량 제로화' 선언 #대전시 #탄소중립 #기후변화대응 #탄소배출량 https://t.co/VzHVBaxq0S 장재완 기자
2174,2021-01-21 05:19:32+00:00,hellopolicy,"#탄소중립_지방이_이끈다 2️⃣

""#서울 2050년까지
탄소배출 제로도시 만들겠습니다.""

가장 모범적인 그린뉴딜 실천 도시 서울
탄소중립 실현을 위해

✔온실가스 배출원 집중관리
✔에코마일리지·에너지자립마을 확대 등
민관이 힘을 합쳐 신재생 에너지 전환 가속화합니다.
▶https://t.co/eLZSyCjp4G https://t.co/CXL7YjL2uD"
2175,2021-01-21 01:10:27+00:00,Qjt9bLr5CjXTtlI,"산림청, 2050년까지 30억 그루 나무 심기 #2050 탄소중립 #숲과 나무 #코스미안뉴스  -&gt; 자세히보기https://t.co/Vu5lwDHM5A https://t.co/1HdrHo2MiS"
2176,2021-01-20 13:14:48+00:00,JungJaHyun,"북한에 나무 심는 것도 지원하자.
이는 곧 우리의 문제이기도 함.

&lt; 산림청 “30년 동안 나무 30억그루 심겠다” &gt;

- 온실가스 3400만t 감축 예상

“2050 탄소중립 위해 산림의 탄소 흡수 기능 활용” https://t.co/Tqixdoim5J"
2177,2021-01-20 11:52:41+00:00,youth4climatekr,국제사회도 2030년 온실가스감축목표(NDC)를 높여달라고 요청하고 있습니다. 안토니우 구테흐스 UN사무총장은 한국의 탄소중립 선언 약속에 대해 매우 긍정적이라 칭찬하면서도 2050년 탄소중립에 걸맞는 2030년 NDC를 제출해달라고 요청했습니다.
2178,2021-01-19 10:54:41+00:00,fritillariamk,"위기의 예방과 대응에도 크게 기여할 수 있을 것
-기후변화는 해결이 시급한 글로벌 공동위협이자 한미 간 적극적 협력을 모색할 수 있는 분야, 우리 정부의 그린뉴딜 정책과 2050 탄소중립 목표는 바이든 행정부가 강조하는 기후변화 대응 정책과 지향점 공유
-한미 간 각 급에서 전략적 소통을"
2179,2021-01-19 07:09:40+00:00,moonsich,"홍남기 ""향후 전세계적으로 ESG에 대한 관심이 고조되고, 국가신용등급 평가시 ESG가 주요 요소로 부각될 가능성이 높은 만큼, 정부는 한국판 뉴딜 추진, 2050 탄소중립 전략 실행 등 친환경, 사회적 책임, 지배구조 개선 등을 위한 정책적 노력을 지속하겠습니다."" https://t.co/Hx6RKgS14x"
2180,2021-01-18 00:52:41+00:00,greenstartkorea,"2050 탄소중립을 달성하겠다고 발표했던 우리나라🇰🇷
탄소중립 달성을 위해 기후위기 대응기금을 
12조 조성하겠다는 계획을 발표했습니다

[블로그로 보기]
https://t.co/ybCkp36LFB

#한국기후환경네트워크 #기후변화 #탄소배출권 #기후위기대응기금 #탄소배출권한 #12조 #온실가스 #지구온난화 https://t.co/ylJ23WXj13"
2181,2021-01-18 00:52:22+00:00,greenstartkorea,"2050 탄소중립을 달성하겠다고 발표했던 우리나라🇰🇷
탄소중립 달성을 위해 기후위기 대응기금을 
12조 조성하겠다는 계획을 발표했습니다

[블로그로 보기]
https://t.co/ybCkp36LFB

#한국기후환경네트워크 #기후변화 #탄소배출권 #기후위기대응기금 #탄소배출권한 #12조 #온실가스 #지구온난화 https://t.co/pYsAJmOvR4"
2182,2021-01-17 12:30:28+00:00,youth4climatekr,"문재인 대통령은 2050년까지 탄소중립을 다하겠다는 선언을 했습니다. 그렇다면 당장 10년 후까지 온실가스 감축을 탄소중립에 맞게 해야만 합니다. 지금 온실가스 감축의 책임을 다하지 않고, 2030년 이후로 떠넘기는 것은 공정하지 않습니다."
2183,2021-01-15 07:45:46+00:00,withmsit,[#과학신세계] 우리나라는 2050년까지 탄소중립이란 목표를 달성하기 위한 추진전략을 발표했습니다. 탄소배출 제로가 되는 그날을 위해 우리는 어떤 전략을 가지고 있을까요? ▶ https://t.co/6jHj2pQ02Y #탄소 #탄소중립 https://t.co/N5ZWQrhHT0
2184,2021-01-14 09:15:32+00:00,pjkorea21c,"[2050 탄소중립특별위원회 건물분과 전문가 간담회]

더불어민주당 2050 탄소중립특별위원회 건물분과 전문가 간담회가 있었습니다. 

오늘은 분과 위원님들과 법률사무소 이이 구민회 변호사님과 함께 '에너지효율향상을 위한 탄소중립 달성방안'에 대해 논의를 했습니다.

https://t.co/xTszFMarN9 https://t.co/ivhSYE67me"
2185,2021-01-14 07:30:58+00:00,leesoo1001,"자치행정신문 이상훈 의원, 2050 탄소중립을 위한 국회의원 - 광역시도의원 온라인 합동토론회 개최 https://t.co/IeYrXeYjlm"
2186,2021-01-14 02:26:20+00:00,gdn_newskorea,[경기도민신문] 2050 탄소중립 차질 없는 이행...산업계·시민사회·국민과의 긴밀한 협력 https://t.co/vfpwiTC6Gx
2187,2021-01-14 01:18:07+00:00,no1nowon,"오늘도 바쁜 하루. 
오전: 민주당 70만 권리당원 교육용 2050 탄소중립 강연 동영상 촬영
오후: 월성원전 방사성 물질 유출 관련 기자회견과 전국 광역의회 의원들과 온라인 세미나
그리고 몇 개의 기획회의.
월성 원전은 18일 현장을 둘러볼 예정."
2188,2021-01-13 08:16:25+00:00,delete_money,장기투자용으로 뭘 살까 고민하다보면 12월 7일에 정부에서 발표한 2050 탄소중립 추진전략을 보고나면 2차전지 전기차 재생에너지 반도체 바이오 같은거말고는 그냥 눈길이안감
2189,2021-01-12 10:54:24+00:00,twin010937,"#한국판_뉴딜 핵심 #사람 #상생
한국판 뉴딜의 중점
#지역균형_뉴딜’지역이 주체가 되어,지자체와 주민,지역 기업과 인재들이 머리 맞대고,현실적이고 창의적인 발전전략 만들..

올해 안에 에너지와,산업
사회 전 분야에서 2050 탄소중립’ 추진계획 구체화할 것 
수소 경제,저탄소 산업 생태계 육성.."
2190,2021-01-12 03:48:33+00:00,DrMineral,'탄소중립 2050 선언' 실천법 [이제는 에너지자립이다] https://t.co/6jVcSNGC2s
2191,2021-01-11 06:26:30+00:00,park_pyung,"- 새롭게 제기된 공정에 대한 요구에도 끊임없이 귀 기울이고 대책 보완할 것

[환경파트]
- 올해 2050 탄소중립 추진계획을 구체화 할 것

- 수소 경제와 저탄소 산업 생태계 육성에 더욱 속도 내고 세계 시장을 선점할 것

[소프트파워파트]
- 한국의 문화예술은 민주주의가 키웠음"
2192,2021-01-07 07:29:19+00:00,RockyBalboa_777,"문재인 대통령 ""거시경제 좋다 주가 3000 시대 희망적_제2 벤처붐, 경제 역동성""“한국판 뉴딜, 2050 탄소중립에도 속도를 내달라_12. 14

코스피가 종가기준 첫 3000 돌파 3031.68로 장을 마감한 7일
G20국가 중 상승률도 1위

철수와 국민의짐이 발악을 하고 저주를 퍼 부어도 주가 3000 시대는 왔다. https://t.co/Wn53LBpPq7"
2193,2021-01-07 03:16:55+00:00,fritillariamk,"문화역량. 발전된 민주주의 속 성숙한 시민의식 국민역량, 세계에서 모범국가로 인정, 이제 우리는 한국판 뉴딜의 본격적인 실행으로 빠르고 강한 경제회복을 이루고 선도 국가로 도약할 것, 2050 탄소중립 정책으로 세계와 함께 기후변화 대응을 이끌어나갈 것, 여건이 허용된다면 한반도 비핵화. https://t.co/sUistT6LkF"
2194,2021-01-07 02:04:42+00:00,yong_hyein,"2018년 기준 온실가스 배출 총량 6위, 1인당 배출 순위 4위의 현실이 우리의 슬픈 자화상입니다. 
문재인 정부가 2050년 탄소중립을 선언한 것은 칭찬할 일이지만, 획기적인 온실가스 감축 대책 없이는 선언은 공염불로 끝날 위험이 다분합니다."
2195,2021-01-07 02:04:41+00:00,yong_hyein,"2050년 탄소중립 달성을 위해, 기본소득 탄소세를 조속히 도입해야 합니다. 

2021년 1월, 세계 195개국이 동참한 파리기후협약이 본격 시행됩니다. 
파리기후협약에 따라 각국은 2030년까지 온실가스 배출량을 지금의 절반으로 줄이고 2050년까지 배출량 순제로, 즉 탄소중립에 도달하기 위해"
2196,2021-01-06 08:50:54+00:00,alswn0362,대통령 장담에도 여당은 고개 저은 ‘2050 탄소중립’ https://t.co/MGdFKJHSqW 2050 년이면 재인이는 몇살이지?
2197,2021-01-05 11:06:26+00:00,DrMineral,2020년 국내 최고 뉴스는 ‘2050년 탄소중립’ 선언  https://t.co/8R8og5SSwY
2198,2021-01-05 05:48:34+00:00,mediaus,"‘#국민의힘’이 KBS &lt;2050 탄소중립 비전 선언&gt; 생방송, JTBC &lt;언더커버&gt;, TBS '+1 합시다' 캠페인 등에 모두 ‘법적조치’를 시사했다. 현행 방송법 부정하는 행보…지난해 8월 국민의힘 새 정강정책엔 “권력의 언론개입 사건을 중대범죄”로 규정.
 https://t.co/0ywKcrdXrg"
2199,2021-01-05 03:24:37+00:00,fritillariamk,"이뤄야 한다. 지난해 세계 경제의 극심한 침체 속에서도 한국 경제는 위기를 잘 극복하면서 희망을 만들어왔다.새해에는 우리 경제의 맥박이 더욱 힘차게 뛰도록 하겠다.
-정부가 국민과 함께 갖고싶은 새해의 가장 큰 포부는 선도국가로의 도약, 한국판 뉴딜 본격 추진하고 2050 탄소중립으로 가는 https://t.co/jthQxURCIw"
2200,2021-01-05 02:53:15+00:00,mbcnews,"선도국가로의 도약이 새해 가장 큰 포부라며 ""한국판 뉴딜과 2050 탄소중립 추진으로 대한민국 대전환의 기틀을 다지겠다""고 밝혔습니다.
https://t.co/wPOfqFd3xB"
2201,2021-01-04 04:18:51+00:00,fritillariamk,"-임청각 복원 기틀 마련
:이상룡 선생의 후손 이항증 선생과 함께 탑승
-전성수 기장한테 운행신고 받은 후 마스터키 전달

문재인 대통령님
-2050년 탄소중립 실현, 디지털 사회 전환과 지역활력을 위한 철도의 역할이 그 어느 때보다 중요한 시기, 철도와 같이 사회부문 부문에서 끊임없는 혁신이 https://t.co/VEpBuuuuVa"
2202,2021-01-03 09:19:37+00:00,NamJames,"문재인이 2050년 탄소중립하겠다고?

뭔 개소리야?

탈원전하면서 어떻게 탄소중립을 실현하나?

구석기 시대로 회귀하면 충분히 가능하다

밥지을 때 나무 때고 육고기는 생고기로 먹고 맷돌로 곡식 갈아 먹고 전부 걸어 다니면 가능할까?

미친 개놈들이 허구헌날 국민들 속여 먹으려고 개소리질한다"
2203,2021-01-03 04:40:07+00:00,ds1apf,"기후 변화
2021년 사람과 지구 간의 새로운 관계 구축   
2021년 유엔의 핵심 목표는 2050년까지 탄소 중립을 위한   글로벌 연합 (순 배출 제로)을 구축하는 것이라고 말합니다.             

https://t.co/kUG6xPCxKC"
2204,2021-01-02 20:43:30+00:00,HumancyborgWba,"탈원전 속 대통령이 장담한 2050 탄소중립… 與 싱크탱크 “불가능”
《 선진국들은 원전을 탄소중립의 주요 수단으로 삼고 있는데 문재인만 정반대로 가고있다.
 https://t.co/Tt3Dy9SEPi"
2205,2021-01-02 19:20:43+00:00,AvalosOrdonez,탈원전 속 대통령이 장담한 2050 탄소중립… 與 싱크탱크 “불가능” (출처 : Hold the .. | https://t.co/vvPsMaQSc4 블로그) https://t.co/81AtiU4rDt
2206,2021-01-02 16:37:47+00:00,apk08k,탈원전 속 대통령이 장담한 2050 탄소중립… 與 싱크탱크 “불가능” https://t.co/hCmL5b1TNK
2207,2021-01-02 13:20:29+00:00,goodluckyoandme,"탈원전 속 대통령이 장담한 2050 탄소중립… 與 싱크탱크 “불가능” https://t.co/pvxZZRBKqZ 

얼래 민주연구원이? 문  디스?  뭐 원전없이는 불가능한거 맞는데."
2208,2021-01-02 13:17:50+00:00,youth4climatekr,"한국은 2050년 탄소중립을 선언했습니다. 그러나 신규 석탄발전소가 건설되면 매년 온실가스 총 5100만톤을 더 배출합니다.  즉, 7기의 석탄발전소가 추가되면 전체 7% 온실가스가 증가하게됩니다 https://t.co/wot34Lb3oH"
2209,2021-01-02 12:42:06+00:00,Honey7939,"탈원전 속 대통령이 장담한 2050 탄소중립… 與 싱크탱크 “불가능” 
https://t.co/54EO8KCl2V"
2210,2021-01-02 12:12:19+00:00,kjhfbi,탈원전 속 대통령이 장담한 2050 탄소중립… 與 싱크탱크 “불가능” https://t.co/pQi1YESC5Y
2211,2021-01-02 04:36:25+00:00,news2health,새해 4인 가족의 주택용 전기요금(350kWh 사용기준) 고지서에는 1850원의 기후환경 요금을 따로 때어 별도 표기. 다만 정부의 2050탄소중립 목표 선언에 따라 온실가스 배출권 비용 등이 증가할 경우 전기요금 인상 요인이 될 수도 있다.
2212,2021-01-01 08:47:49+00:00,yong_hyein,"기본소득 공론화, 2050 탄소중립을 위한 탄소세와 탄소배당 도입, 보편적 재난지원금을 비롯한 코로나19로 인한 방역, 경제 위기 대책들 낙태죄 폐지 이후 대안입법, 중대재해기업처벌법 제정, 안전한 일터 만들기 등 2021년에도 해나가야 할 과제들이 참 많지만, 그 어느때보다 의욕이 타오릅니다🔥🔥"
2213,2021-01-01 07:29:30+00:00,1023sunshine,"하지원 Ha Ji Won ハ・ジウォン 河智苑【2050 탄소 중립 2050年カーボンニュートラル】Intro 영상 비하인드 메이킹 Full 영상 メイキング映像（フル）

https://t.co/ICzQHfYRJB 

#하지원 #ハ・ジウォン #河智苑 #Hajiwon #ハジウォン
#hajiwon1023 #햇님 #해와달엔터테인먼트 #탄소중립
@hajiwon1023 https://t.co/qgycSeN2HM"
2214,2020-12-31 17:32:41+00:00,ds1apf,"환경부, 2050 탄소중립 담은 LEDS 영문본 30일 UN에 제출 (출처 : 전자신문 | 네이버 뉴스) https://t.co/KsOGqRkFM3"
2215,2020-12-31 09:00:00+00:00,mofkorea,"탄소중립 실현을 위한 
항만지역 미세먼지 저감 정책이 본격적으로 추진됩니다!

앞으로도 항만의 미세먼지를 줄여,
2050 탄소중립을 실현하기 위해 노력하겠습니다!

#항만 #미세먼지 #탄소중립 https://t.co/BXmwUv7lQ1"
2216,2020-12-31 05:09:59+00:00,withmsit,"2050 탄소중립 실현, 혁신기술개발로 뒷받침하겠습니다! 2021년, 기후·환경 분야 원천기술개발에 1,501억원을 투자합니다. 😃 2021년도 과기정통부 예산 자세히 보기 ▶ https://t.co/TbM3K6FPe1 https://t.co/KYUsYuyrzL"
2217,2020-12-31 04:15:31+00:00,120seoulcall,[탄소중립] 서울시가 국내 도시로는 처음으로 2050년 탄소중립 목표를 담은 ｢2050 온실가스 감축 추진계획｣을 C40 도시 기후리더십 그룹(C40)에 제출합니다! ⇒ https://t.co/OCmLsgvv2W https://t.co/E8DcuUmOtW
2218,2020-12-30 08:01:35+00:00,innostudy,"문 대통령 '2050 탄소중립' 선언했는데…""정작 정부 프로그램 없어"" 쓴소리 https://t.co/R8dx06HXIR"
2219,2020-12-30 04:11:18+00:00,120seoulcall,[탄소중립] 서울시가 국내 도시로는 처음으로 2050년 탄소중립 목표를 담은 ｢2050 온실가스 감축 추진계획｣을 C40 도시 기후 리더십 그룹(C40)에 제출합니다! ⇒ https://t.co/OCmLsgdTEm https://t.co/w06t7JiPX2
2220,2020-12-30 02:00:50+00:00,chongjuhigh,"특히 문재인 대통령이 선언한 ’2050 탄소중립'을 달성하려면 2050년 전력 수요가 지금의 2.5~3배로 늘 것이라고 전문가들은 내다보고 있다. 탈원전을

고수한 전력계획은 결국 문 정부가 끝나면 폐기될 수밖에 없다(조선일보).\\"
2221,2020-12-30 02:00:29+00:00,chongjuhigh,이 과정에서 불완전연소로 생각보다 심한 대기오염을 일으킬 수 있다. LNG발전은 온실가스도 원자력발전(㎾h당 9g)의 50배 배출한다. LNG 설비를 크게 늘리는 계획을 갖고 어떻게 ’2050년 탄소중립'을 달성하겠다는 것인지 알 수 없다. (조선일보).
2222,2020-12-29 15:28:56+00:00,nannana1232,文대통령 ‘2050 탄소중립’ 선언했는데 “정작 정부 프로그램 없어” 쓴소리 : 동아닷컴 https://t.co/nFgBv1IqpO
2223,2020-12-29 13:47:06+00:00,youth4climatekr,이제는 석탄발전소가 저렴한 발전원이 아닙니다. 신규 석탄 발전소는 비용이 기존 발전소에 비해 2배까지 상승할 것이라 하며 2050 탄소중립을 지키기 위해선 가동률이 저조해질 것입니다. 석탄발전소로 인한 결과는 고스란히 국민이 떠안게 될 것입니다. 지금 당장 석탄발전소는 중단되어야만 합니다. https://t.co/Qdq86X9dAk
2224,2020-12-29 07:03:11+00:00,HAJIWONHK1023,"하지원 Ha Ji Won 河智苑 2050 탄소 중립 선언  

#하지원 #HaJiWon #河智苑 #ハジウォン #ХаДжиВон #هاجيوون #hajiwon1023 #햇님  #hajiwonhk1023  #HK1023 #河智苑香港站 #haewadal_entertainment   
#해와달엔터테인먼트 #환경부
#더늦기전에2050 https://t.co/E8KvbIw9po"
2225,2020-12-29 04:34:11+00:00,Mylife_KTV,"#대통령_모두발언

 “모두 정부의 정책적 지원과 함께 국민과 기업이 힘을 모아 키운 희망입니다. 그 희망을 더욱 키워 위기에 강한 한국 경제의 저력을 살려 나가겠습니다. 한국판 뉴딜, 2050 탄소중립을 속도감 있게 추진하여 미래 경쟁력 강화와 대한민국 대전환에 힘있게 나서겠습니다.”"
2226,2020-12-28 23:51:55+00:00,chongjuhigh,특히 문재인 대통령이 선언한 ’2050 탄소중립'을 달성하려면 2050년 전력 수요가 지금의 2.5~3배로 늘 것이라고 전문가들은 내다보고 있다. 탈원전을 고수한 전력계획은 결국 문 정부가 끝나면 폐기될 수밖에 없다(조선일보).
2227,2020-12-28 23:51:33+00:00,chongjuhigh,이 과정에서 불완전연소로 생각보다 심한 대기오염을 일으킬 수 있다. LNG발전은 온실가스도 원자력발전(㎾h당 9g)의 50배 배출한다. LNG 설비를 크게 늘리는 계획을 갖고 어떻게 ’2050년 탄소중립'을 달성하겠다는 것인지 알 수 없다. (조선일보).
2228,2020-12-28 12:30:00+00:00,Chosun,"""LNG 설비를 크게 늘리는 계획을 갖고 어떻게 ’2050년 탄소중립'을 달성하겠다는 것인지 알 수 없다""
https://t.co/IcHP8MimFZ"
2229,2020-12-28 05:24:50+00:00,kfem,"한국 온실가스의 약 35%를 배출하는 게 뭔지 아시나요? 바로 전기를 생산하는 '전력부문' 배출입니다. 하지만 지금 나온 '전력수급기본계획'으로는 정부가 선언한 2050년 탄소중립을 달성하기 어렵습니다. 
https://t.co/wtKZLdbvhM"
2230,2020-12-28 01:51:51+00:00,greenstartkorea,"OECD 평균보다 저렴한 국내 전기요금⚡화력발전으로 발생한 국내 온실가스 배출량이 세계 7위(2017)라는 사실을 알고 계신가요?  2050 탄소중립을 위해 이제는 신재생에너지 비율이 늘어야겠습니다~🌳

[블로그로 보기]
https://t.co/olAfLdmE6O

#한국기후환경네트워크 #기후변화 #전기요금 https://t.co/ZhzCrR4gdV"
2231,2020-12-28 01:51:43+00:00,greenstartkorea,"OECD 평균보다 저렴한 국내 전기요금⚡화력발전으로 발생한 국내 온실가스 배출량이 세계 7위(2017)라는 사실을 알고 계신가요?  2050 탄소중립을 위해 이제는 신재생에너지 비율이 늘어야겠습니다~🌳

[블로그로 보기]
https://t.co/olAfLdmE6O

#한국기후환경네트워크 #기후변화 #전기요금 https://t.co/Ge4UQbfxTY"
2232,2020-12-28 01:27:52+00:00,nannana1232,"[한삼희의 환경칼럼] 2050 탄소중립의 중대한 착각
출처 : 조선일보 | 네이버
 https://t.co/3cAeXOCoDN https://t.co/qaTZCEseOq"
2233,2020-12-28 01:24:42+00:00,nannana1232,"[오후초대석] 2050 넷제로 선언…“원전 없는 탄소중립은 허구”
출처 : SBS CNBC | 네이버
 https://t.co/uNEQeOwiO0 https://t.co/UrjCvmHfPC"
2234,2020-12-28 01:23:47+00:00,nannana1232,"[오후초대석] 2050 넷제로 선언…“원전 없는 탄소중립은 허구”
출처 : 뉴스
 https://t.co/P4dnKa3Cyh"
2235,2020-12-27 14:55:33+00:00,binmudum,국민의심이 탁현민을 방송법위반으로 고발하겠다고 했다. 문대통령 '2050 탄소중립 비전선언' 방송 당시 KBS에 화면을 흑백으로 하는 것 외 어떠한 컬러자막이나 로고삽입 불허 등 구체적 제작방침을 지시했다는 것이다. KBS는 사실과 다르다고 해명했다. 별걸 다 생트집 잡는다. 그렇게 할 일이 없나. https://t.co/63xT990B8a
2236,2020-12-27 11:00:00+00:00,hanitweet,"국민의힘이 방송법 위반 혐의로 탁현민 청와대 의전비서관을 고발하겠다고 밝혔다. 이달 초 문재인 대통령의 ‘2050 탄소 중립 비전 선언’ 방송 과정에서 &lt;한국방송&gt;(KBS)에 구체적 제작 방침을 지시했다는 이유다.
https://t.co/rGMdS0RjQ4"
2237,2020-12-27 08:45:37+00:00,ASeoyeon777,탁현민 비서관 고발‥국민의힘에서 문 대통령의 '2050 탄소 중립 비전 선언' 생방송 당시 탁 비서관이 KBS에 구체적 제작 방침을 지시했다고? 콘티도 연출의 깊이도 모르고 그냥 단순히 언론에 지시한 내용만 까는 무식한 놈들! 그런데 청와대 국민소통수석은 존재감1도 없네. https://t.co/5A4auaziJK https://t.co/30L7R120zU
2238,2020-12-27 08:09:38+00:00,hgs520,"국민의힘은 탁현민 청와대 의전비서관을 방송법 위반 혐의로 검찰에 고발하겠다고 밝혔다.

국민의힘 미디어특위는 문재인 의 '2050 탄소 중립 비전 선언' 생방송 당시 탁 비서관이 KBS에 구체적 제작 방침을 지시 28일 대검찰청에 고발장을 접수하겠다고 밝혔다.
임대주택 행사도 기획
KBS. PD까지"
2239,2020-12-27 00:25:51+00:00,ruciditykang,"성급한 문대통령의 탄소제로 선언, 2050 탄소중립 실현에 정부의 정책역량을 집중하겠다고 발표했다. 
＂文탄소중립에 적폐로 낙인＂ 규제산업 찍힌 정유사의 한숨 (출처 : 중앙일보) 
https://t.co/chdyNYoj9N"
2240,2020-12-24 22:20:00+00:00,koreafutureene1,"탄소중립사회로의 전환을 위한 
「2050 탄소중립 추진전략 발표」

“적응적 감축”에서 “능동적 대응”으로
탄소중립, 경제성장, 삶의 질 향상 동시 달성!

◆2050 탄소중립, 우리의 미래 로드맵은?
https://t.co/azj0pnVa6d
(한국미래에너지 공식블로그) https://t.co/YCnOtTw3S1"
2241,2020-12-24 15:39:02+00:00,StigmabaseA,"Fighting Stigma :  “'2050 탄소중립' 달성 의무 '법제화' 필요하다”: 지역에서의 산업전환, 지역 사회·경제적 불평등 심화되지 않아야” “국가기후위기위원회, 실질적 컨트롤타워 역할 수행할 보완책 필요”. [에너지데일리 ... https://t.co/LroZdgUgYj"
2242,2020-12-24 08:45:49+00:00,chhioo1,"2050 넷제로 선언..""원전 없는 탄소중립은 허구"" 

학계 ""탈원전하면 탄소중립 불가능"" 한목소리

- ""탈원전을 목표로 한다면 탄소중립 포기해야""
- 값싼 원전 외면…'탄소중립' 부담은 국민 몫

태양광.풍력으로는 사실상 불가능
뭉구라는 닞잠자다 봉창 두드리냐🤬
https://t.co/AvRn1w8m60"
2243,2020-12-24 05:09:12+00:00,hanjeoungae_na,"[정책조정회의] 정부는 전국민고용보험 로드맵을 확정해서 발표했습니다. 촘촘한 사회안전망을 만들기 위해 최선을 다하겠습니다.

플라스틱 사용 제로화를 목표로 2050 탄소중립을 법과 제도로 지원하겠습니다. 

크리스마스 연휴에도 멈춤만이 우리 자신과 이웃을 지킬 수 있다는 말씀을 드립니다. https://t.co/50CeNkj6Eu"
2244,2020-12-24 05:02:59+00:00,tay_erini,"산업부 에너지전담 차관 신설 추진..정부조직법 개정안 입법예고 https://t.co/9IjKHBMTTX 

정부가 지난 7일 발표한 '2050 탄소 중립 추진전략'을 실행하기 위해 마련된 자리로, 신설되는 제2차관은 수소에너지 등 미래 에너지 산업을 육성하는 역할을 맡게 된다."
2245,2020-12-23 09:31:01+00:00,TheKoreanOfWill,"* #2020년12월10일 의 #오늘의이야기1

: #문재인대통령님 께서 천명하신 #2050 #대한민국 #탄소중립 #비전 과,
산업혁명 기반의 사회에서 그린에너지 기반의 사회로 전환될 때, 어떤 일을 이루어 나가야 하는가에 대해 숙고할 수 있었던 시간이었습니다.

https://t.co/CcxmRjTD5d"
2246,2020-12-23 05:23:02+00:00,YONGD77DRAGON,"대한민국의 2050년 탄소중립·그린뉴딜 실현의 첫 걸음이 될 법안에 여러분의 목소리를 담고자 합니다.
많은 관심과 의견 부탁드립니다.
자료집 다운로드 : https://t.co/qfLeCOpBWM...

https://t.co/0vVx8cmnbZ"
2247,2020-12-23 03:30:20+00:00,sisain_editor,"드디어 나왔다. 

대통령이 10월28일 ‘탄소중립(넷제로)’을 선언한 지 한 달 열흘 만에 정부는 ‘2050 탄소중립 추진전략’을 발표했다. 

한국판 뉴딜에 그린 뉴딜이 추가된 7월14일부터 치면 거의 5개월 만이다.

https://t.co/sqasPnAFME"
2248,2020-12-23 03:07:10+00:00,greenpeacekorea,"시민 분들과 그린피스가 요구해 온 '2050년 탄소 중립'을 위한 발걸음이 시작됐습니다. 🥰 이 목표를 달성하기 위해서는 10년 뒤인 2030년까지 온실가스 배출량을 얼마나 감축해야 할까요? 🌏 지금 이 트윗에 💚를 누른 뒤 블로그에서 더 자세한 내용을 확인해 보세요. 😉
https://t.co/b8wtuMMNLH"
